videoId,channelId,publishedAt,searchKey
:Wyh9bYGc_fI,UCcTUpGK_xkdcBBSXBqfiXSQ,2019-12-24,teamtrees
:l0YBsbXnoSo,UCs6SNNpYg8xLh_3kXvdaPyA,2019-12-01,teamtrees
:9DGGdCqsnyg,UCLnRoYW60JVvi_owa0oonxg,2019-10-31,teamtrees
:Ww6G3e8EyrI,UCyUmevTef0H-pFaspmfTb3Q,2019-11-02,teamtrees
:mDAJ2vxsa7k,UC6EFuHxDHWcoDkoTkYqcHUw,2019-10-25,teamtrees
:KJrSQFRh2nI,UCfArZPHQTthZIHvpzQ-OD8Q,2019-11-24,teamtrees
:pnSno-B19fc,UCkg6MAOcVU59VF7N5ExrV0w,2019-11-01,teamtrees
:Tajqfm1h26Q,UCbXDi0ML8omIMOUsN2jZI1w,2019-10-28,teamtrees
:MAY2Y5lg4E0,UCYnj1sEarl3gYJjvbof7BPw,2019-11-11,teamtrees
:WEamQSjWBYc,UCEa1d_lPCGUu5qjaQQSI1rw,2019-11-05,teamtrees
:6oqX6qJhptc,UCMWh5aKDTtDQOYmSb-H9ANQ,2019-11-11,teamtrees
:EpVnGX2nRtg,UCQMn2ZrJm9htwwdSk8oYLlw,2019-10-28,teamtrees
:YyQCzPXKnAw,UCnpzmZUBTvz1mFRwo1_EFDA,2019-11-17,teamtrees
:KQJ6ze3E0kA,UCjaga6EU7gyJzbH9dXKvtjw,2019-11-05,teamtrees
:-UJFaRXy0dU,UC8452zYweAjrn8NDtTBCz_w,2019-11-05,teamtrees
:SSJLNw5WIzc,UC6NT7CHGhDfkamfMZswuXVQ,2019-12-13,teamtrees
:tnQ99aqT_qc,UCFlREheoasiHYrBSwWrlM5g,2019-11-04,teamtrees
:H4fglMUaHaI,UCR1iMV-psIkIlniC5OZUgOw,2019-12-22,teamtrees
:_zT8aOvNLaY,UCDtAY4AB4OgAZh9Sxovx2lA,2019-11-13,teamtrees
:d9caXAvrS9w,UCooLd4318F-92a4r2Egy2ng,2019-11-30,teamtrees
:GPEt2b5L_qI,UChZRCwiUAmqHSAn_xbK6SrQ,2019-12-03,teamtrees
:YL-u6LLky0s,UCXFCQdFoc3QR3a_4lZFvxHA,2019-10-26,baduk,2021-01-13 19:15:41.468479
:vWs_bBMsOdQ,UCxDsGUpyO8RZNex4Sz9bVFw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:c3qDf9P9wnc,UCMp-4uv1jfVa0dXkZv3qQYA,2019-10-25,baduk,2021-01-13 19:15:41.468479
:yoGaKhKAL_w,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:xpysZI4su6Y,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:LZpKkysrlPM,UCc4gkScb1PJAiDDtZ00eAjA,2019-10-27,baduk,2021-01-13 19:15:41.468479
:4Yxj-dgv71U,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:yg_Z-SjdD80,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-27,baduk,2021-01-13 19:15:41.468479
:yIJXHiSsDNk,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:d3TexRieblI,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:tgLXotmPPjo,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-26,baduk,2021-01-13 19:15:41.468479
:EStLpWnC3uM,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:Uqhy31W8dVg,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:yKbHY3VfxWg,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:jrigq0Dc3_4,UCrrqoOQ6oRTluemOkDkJb1w,2019-10-27,baduk,2021-01-13 19:15:41.468479
:kRtBI2jY4ow,UC_AU7Wu_tKhFIRjrJZgYA9w,2019-10-25,baduk,2021-01-13 19:15:41.468479
:Yr0e3eEsUJU,UC_6zPf4uuteHFFctnQtEaXQ,2019-10-25,baduk,2021-01-13 19:15:41.468479
:JKTA5uBU3oo,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:rVGFY2oN0gs,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:DmBbIfQAHDc,UC1rO82pGcBAWrp4iYgL3GpA,2019-10-27,baduk,2021-01-13 19:15:41.468479
:PBqnJ0ghXi4,UCq6NgUNVzDws4_0KvmzKTDA,2019-10-25,baduk,2021-01-13 19:15:41.468479
:vdozDkooUlE,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:0CNeFg19zEE,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:AqCA7P_5jsI,UCE3e1bldJyqKxzfO5EassiA,2019-10-27,baduk,2021-01-13 19:15:41.468479
:3YjggcXSHXw,UCfmbgDBr2m7k-676AIzJgYQ,2019-10-25,baduk,2021-01-13 19:15:41.468479
:hkfAnAmz_gk,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
:Rr299m3CZ_U,UCGWpyCX6k5q-4NzkyNtgEQA,2019-10-25,baduk,2021-01-13 19:15:41.468479
:FH1MZbGumNM,UCCYMY6j5mUvPMPzvN5bxuKA,2019-10-25,baduk,2021-01-13 19:15:41.468479
:1IHWZebCjFg,UCQ7fRyWobKv_FejtqwUVImA,2019-10-27,baduk,2021-01-13 19:15:41.468479
:TZrnZo7xYJI,UC_kyhuCGhgbur6g7NJ_Nrqw,2019-10-25,baduk,2021-01-13 19:15:41.468479
